evaluation_id,order_id,rating,content,evaluation_time
79983,44269,5,,2025-01-29 21:48:39
79984,44270,5,,2025-01-30 01:48:43
79985,44272,4,,2025-01-31 01:49:20
79986,44273,5,第一次尝试，值得推荐，会再来光顾。,2025-01-29 13:49:42
79987,44275,2,,2025-01-31 03:53:08
79988,44276,5,,2025-01-31 12:54:14
79989,44277,4,,2025-01-30 11:54:30
79990,44278,5,送餐员亲切，服务真的值得表扬。,2025-01-30 10:54:50
79991,44281,5,食材爽口，软硬适中，味道真的让人回味！,2025-01-31 04:57:11
79992,44282,4,,2025-01-31 01:57:18
79993,44283,3,餐具脏，不合格，真的很失望。,2025-01-30 06:57:55
79994,44285,4,价格超值，不亏，性价比超高！,2025-01-30 15:58:20
79995,44288,5,菜品丰富，适中，我非常惊喜！,2025-01-30 21:00:04
79996,44291,4,价格便宜实惠，不亏，性价比超高！,2025-01-30 17:00:43
79997,44292,3,,2025-01-31 12:00:43
79998,44293,4,,2025-01-29 17:00:49
79999,44295,4,餐厅环境温馨，用餐氛围特别棒。,2025-01-30 14:01:41
80000,44298,3,,2025-01-30 03:02:38
80001,44299,4,菜品绝佳，恰到好处，我非常满意！,2025-01-31 07:02:45
80002,44301,5,送餐员专业，服务真的赞。,2025-01-30 13:02:59
80003,44302,4,,2025-01-31 07:03:07
80004,44304,4,,2025-01-31 06:03:22
80005,44306,4,,2025-01-30 19:04:14
80006,44308,4,,2025-01-30 15:04:41
80007,44310,4,,2025-01-31 04:04:59
80008,44311,5,第一次尝试，超乎想象，会继续支持。,2025-01-30 09:05:26
80009,44312,5,,2025-01-30 21:05:32
80010,44314,4,,2025-01-29 17:05:34
80011,44316,5,,2025-01-30 06:06:01
80012,44317,5,第一次尝试，让我惊讶，会再来光顾。,2025-01-30 16:06:04
80013,44318,4,配送准时，服务态度友好，体验无可挑剔。,2025-01-31 01:06:37
80014,44321,5,价格划算，超高性价比，性价比超高！,2025-01-29 14:06:48
80015,44325,4,,2025-01-31 04:07:24
80016,44326,4,餐厅环境有氛围，用餐氛围不错。,2025-01-29 14:07:31
80017,44327,4,,2025-01-30 20:07:32
80018,44330,4,第一次尝试，比预期好，会常点。,2025-01-29 22:09:16
80019,44334,4,,2025-01-31 11:09:38
80020,44335,4,太让人陶醉了，意外地好！,2025-01-30 02:09:51
80021,44336,5,,2025-01-30 09:09:58
80022,44338,3,味道不对劲，完全差太多。,2025-01-30 01:10:20
80023,44340,4,,2025-01-29 14:10:32
80024,44341,4,送餐员亲切，服务真的很贴心。,2025-01-30 04:11:25
80025,44342,4,餐厅环境温馨，用餐氛围让人放松。,2025-01-30 13:11:29
80026,44343,5,,2025-01-30 17:11:32
80027,44344,5,,2025-01-30 09:11:33
80028,44347,5,配送非常快，服务态度友好，体验无可挑剔。,2025-01-30 02:12:43
80029,44348,5,包装整洁，餐具齐全，细节专业水准。,2025-01-29 19:12:46
80030,44349,5,,2025-01-31 03:12:57
80031,44350,4,食材色香俱佳，口感细腻，味道真的让人回味！,2025-01-30 19:13:27
80032,44351,4,包装精美，餐具齐全，细节无可挑剔。,2025-01-30 22:13:48
80033,44354,4,价格划算，不亏，性价比超高！,2025-01-30 15:14:09
80034,44355,5,食材爽口，有嚼劲，味道真的赞不绝口！,2025-01-30 19:14:17
80035,44356,4,配送无延误，服务态度友好，体验无可挑剔。,2025-01-30 13:14:23
80036,44358,4,,2025-01-30 17:14:45
80037,44359,5,,2025-01-30 11:14:51
80038,44361,5,整体体验值得点赞，特别满意！,2025-01-30 13:15:07
80039,44362,4,整体体验非常棒，特别值得！,2025-01-29 19:15:09
80040,44363,4,,2025-01-29 21:15:10
80041,44366,5,,2025-01-30 07:15:38
80042,44367,5,价格合理，超高性价比，性价比超高！,2025-01-30 06:15:52
80043,44368,5,送餐员专业，服务真的一级棒。,2025-01-30 21:15:52
80044,44369,4,,2025-01-29 23:15:57
80045,44371,4,,2025-01-29 18:17:25
80046,44372,5,,2025-01-31 05:17:42
80047,44373,5,送餐员特别友好，服务真的很贴心。,2025-01-31 07:17:50
80048,44374,5,送餐员礼貌，服务真的超级棒。,2025-01-31 08:17:57
80049,44375,1,价格太贵，坑爹，不会不会再点。,2025-01-31 04:17:58
80050,44376,4,,2025-01-30 06:18:02
80051,44378,3,食材过期，太软，味道怪怪的。,2025-01-30 07:18:25
80052,44379,4,价格划算，很值得，性价比超高！,2025-01-31 00:18:33
80053,44380,5,,2025-01-30 15:19:25
80054,44381,4,价格亲民，物超所值，性价比超高！,2025-01-30 14:19:34
80055,44382,4,餐厅环境有氛围，用餐氛围有格调。,2025-01-31 13:19:40
80056,44383,1,味道怪味，完全差距大。,2025-01-30 09:19:56
80057,44384,4,,2025-01-29 16:20:09
80058,44386,5,,2025-01-29 16:20:54
80059,44387,5,餐厅环境安静，用餐氛围不错。,2025-01-29 17:21:00
80060,44388,5,餐厅环境温馨，用餐氛围有格调。,2025-01-30 02:21:01
80061,44389,5,,2025-01-29 16:21:04
80062,44391,5,,2025-01-30 14:22:59
80063,44392,4,,2025-01-30 08:23:04
80064,44396,4,食材色香俱佳，入口即化，味道真的让人回味！,2025-01-30 06:23:55
80065,44397,4,,2025-01-30 20:24:14
80066,44398,4,价格合理，很值得，性价比超高！,2025-01-29 19:24:17
80067,44399,2,,2025-01-30 20:24:26
80068,44400,4,,2025-01-31 07:24:33
80069,44401,4,包装严密，餐具卫生，细节令人感动。,2025-01-30 10:24:45
80070,44402,5,,2025-01-30 16:25:05
80071,44404,5,,2025-01-30 12:25:16
80072,44405,4,,2025-01-30 22:25:22
80073,44406,4,,2025-01-31 13:25:24
80074,44407,5,,2025-01-31 11:25:51
80075,44411,4,,2025-01-30 23:27:04
80076,44412,5,送餐员热心，服务真的超级棒。,2025-01-31 00:27:04
80077,44414,4,,2025-01-30 13:27:15
80078,44415,5,,2025-01-30 03:27:39
80079,44417,5,,2025-01-31 09:28:09
80080,44418,4,,2025-01-30 22:28:12
80081,44419,5,,2025-01-30 22:28:19
80082,44422,4,配送快速，服务态度友好，体验超出预期。,2025-01-30 06:29:20
80083,44423,5,包装严密，餐具齐全，细节令人感动。,2025-01-30 23:29:32
80084,44424,5,,2025-01-30 14:29:41
80085,44425,4,配送无延误，服务态度专业，体验完美。,2025-01-30 08:29:59
80086,44426,5,,2025-01-30 16:00:11
80087,44430,5,食材充满活力，软硬适中，味道真的赞不绝口！,2025-01-29 23:02:27
80088,44432,5,,2025-01-30 02:04:16
80089,44433,4,,2025-01-30 22:04:51
80090,44434,4,,2025-01-30 11:05:24
80091,44438,5,菜品绝佳，适中，我非常喜欢！,2025-01-29 22:07:32
80092,44440,5,太好吃了，出乎意料！,2025-01-30 11:10:52
80093,44442,5,价格亲民，超满意，性价比超高！,2025-01-30 21:11:04
80094,44446,4,,2025-01-31 07:14:53
80095,44447,5,整体体验五星好评，特别无可挑剔！,2025-01-30 02:15:53
80096,44448,4,,2025-01-30 21:17:19
80097,44449,4,餐厅环境安静，用餐氛围不错。,2025-01-30 08:17:40
80098,44450,4,食材充满活力，软硬适中，味道真的惊艳！,2025-01-31 07:18:10
80099,44451,4,配送准时，服务态度贴心，体验完美。,2025-01-29 20:18:28
80100,44452,4,,2025-01-31 10:18:52
80101,44457,5,,2025-01-30 00:19:56
80102,44458,5,,2025-01-29 23:20:31
80103,44459,5,菜品丰富，适中，我非常满意！,2025-01-30 02:21:55
80104,44460,5,,2025-01-30 20:22:04
80105,44461,5,,2025-01-30 05:24:47
80106,44462,5,,2025-01-30 19:25:56
80107,44464,4,配送无延误，服务态度周到，体验无可挑剔。,2025-01-31 15:29:14
80108,44465,5,菜品入味，恰到好处，我非常惊喜！,2025-01-30 00:29:26
80109,44466,3,菜品不入味，偏少，让我很不满。,2025-01-31 11:30:04
80110,44467,5,餐厅环境安静，用餐氛围有格调。,2025-01-31 13:30:05
80111,44469,4,太香喷喷了，意外地好！,2025-01-31 12:31:36
80112,44470,5,配送准时，服务态度周到，体验愉快。,2025-01-31 06:32:05
80113,44474,5,,2025-01-29 23:34:11
80114,44476,5,,2025-01-30 06:35:21
80115,44477,4,菜品绝佳，非常足，我非常惊喜！,2025-01-31 17:35:42
80116,44478,3,包装包装简陋，凌乱，影响了体验。,2025-01-30 01:35:53
80117,44481,1,价格不划算，不实惠，不会不再考虑。,2025-01-31 10:37:10
80118,44484,2,,2025-01-31 03:38:18
80119,44485,5,餐厅环境温馨，用餐氛围温暖。,2025-01-31 15:38:55
80120,44486,5,太美味了，意外地好！,2025-01-31 02:40:14
80121,44488,4,菜品绝佳，非常足，我非常满足！,2025-01-30 20:43:34
80122,44490,4,送餐员专业，服务真的赞。,2025-01-31 06:43:55
80123,44491,5,,2025-01-29 23:45:06
80124,44492,4,价格划算，物超所值，性价比超高！,2025-01-30 08:45:11
80125,44493,5,,2025-01-30 00:46:42
80126,44494,5,整体体验完美，特别无可挑剔！,2025-01-31 08:47:06
80127,44495,5,,2025-01-30 22:47:44
80128,44496,5,餐厅环境整洁，用餐氛围让人放松。,2025-01-30 22:49:07
80129,44498,4,包装精美，餐具实用，细节细节到位。,2025-01-30 02:53:12
80130,44499,4,,2025-01-29 22:53:50
80131,44500,5,,2025-01-31 15:54:00
80132,44502,5,,2025-01-30 15:54:28
80133,44505,4,菜品鲜美，令人满意，我非常惊喜！,2025-01-30 12:58:11
80134,44506,5,包装精美，餐具齐全，细节专业水准。,2025-01-30 23:58:41
80135,44508,1,本来期望充满期待，结果太普通了。,2025-01-31 14:00:34
80136,44509,4,包装严密，餐具实用，细节无可挑剔。,2025-01-31 04:01:34
80137,44510,5,,2025-01-31 06:01:56
80138,44512,5,,2025-01-30 23:02:00
80139,44513,4,第一次尝试，超乎想象，会再来光顾。,2025-01-31 06:02:13
80140,44514,5,,2025-01-31 14:03:45
80141,44515,5,包装高端大气，餐具贴心，细节细节到位。,2025-01-30 10:03:50
80142,44516,4,食材爽口，口感细腻，味道真的让人回味！,2025-01-31 14:04:24
80143,44521,5,,2025-01-30 23:07:19
80144,44522,4,送餐员礼貌，服务真的一级棒。,2025-01-30 07:08:21
80145,44523,4,配送非常快，服务态度热情，体验完美。,2025-01-30 16:08:32
80146,44526,4,菜品入味，分量十足，我非常满足！,2025-01-30 20:09:59
80147,44529,3,,2025-01-30 09:13:05
80148,44530,5,,2025-01-31 15:13:08
80149,44531,4,送餐员亲切，服务真的超级棒。,2025-01-31 05:13:29
80150,44532,4,,2025-01-31 08:14:55
80151,44534,5,,2025-01-31 09:15:13
80152,44535,4,食材爽口，有嚼劲，味道真的一流！,2025-01-31 03:16:09
80153,44536,4,食材充满活力，口感细腻，味道真的惊艳！,2025-01-31 17:16:12
80154,44537,5,价格亲民，不亏，性价比超高！,2025-01-31 11:16:42
80155,44538,4,,2025-01-30 07:18:26
80156,44540,4,,2025-01-31 07:21:03
80157,44541,4,第一次尝试，让我惊讶，会再来光顾。,2025-01-29 19:22:30
80158,44542,4,整体体验完美，特别满意度爆表！,2025-01-31 10:22:36
80159,44545,5,整体体验特别好，特别无可挑剔！,2025-01-29 21:23:50
80160,44549,4,餐厅环境整洁，用餐氛围特别棒。,2025-01-31 08:26:42
80161,44550,4,食材充满活力，口感细腻，味道真的让人回味！,2025-01-31 06:26:48
80162,44554,5,,2025-01-30 12:28:26
80163,44555,5,食材爽口，层次丰富，味道真的赞不绝口！,2025-01-31 01:28:29
80164,44556,2,,2025-01-29 22:28:57
80165,44559,4,太美味了，意外地好！,2025-01-30 14:30:55
80166,44561,4,,2025-01-31 12:31:47
80167,44563,5,,2025-01-30 00:33:23
80168,44565,1,,2025-01-31 16:34:01
80169,44566,4,配送提前送达，服务态度友好，体验很棒。,2025-01-30 14:34:24
80170,44567,5,太美味了，超乎想象！,2025-01-30 05:34:41
80171,44568,5,,2025-01-31 10:35:31
80172,44570,5,餐厅环境整洁，用餐氛围不错。,2025-01-30 17:35:50
80173,44571,4,餐厅环境整洁，用餐氛围有格调。,2025-01-31 13:37:05
80174,44574,4,,2025-01-31 17:38:25
80175,44575,4,菜品可口，非常足，我非常惊喜！,2025-01-30 06:38:35
80176,44576,5,,2025-01-30 10:39:10
80177,44577,1,价格太贵，性价比低，不会不会再点。,2025-01-31 12:39:58
80178,44579,4,整体体验五星好评，特别推荐！,2025-01-30 12:40:35
80179,44580,1,,2025-01-30 04:41:40
80180,44582,4,第一次尝试，意外的惊喜，会再次购买。,2025-01-31 12:43:55
80181,44583,4,第一次尝试，意外的惊喜，会推荐给朋友。,2025-01-31 08:43:58
80182,44584,4,,2025-01-30 10:44:12
80183,44585,1,,2025-01-30 09:44:15
80184,44586,5,,2025-01-30 18:44:18
80185,44588,4,,2025-01-30 19:45:55
80186,44589,5,菜品入味，恰到好处，我非常惊喜！,2025-01-30 01:47:09
80187,44590,5,食材健康，有嚼劲，味道真的让人回味！,2025-01-29 23:48:47
80188,44592,5,整体体验非常棒，特别推荐！,2025-01-30 00:50:02
80189,44595,5,,2025-01-30 09:51:59
80190,44596,5,太香喷喷了，很惊喜！,2025-01-30 00:52:04
80191,44597,4,,2025-01-31 03:52:10
80192,44598,5,餐厅环境舒适，用餐氛围有格调。,2025-01-29 22:52:43
80193,44599,5,整体体验值得点赞，特别满意！,2025-01-30 09:53:04
80194,44600,5,,2025-01-30 11:53:14
80195,44603,5,,2025-01-31 07:54:22
80196,44604,5,,2025-01-31 10:55:04
80197,44605,4,第一次尝试，让我惊讶，会再来光顾。,2025-01-31 10:55:37
80198,44606,4,价格超值，不亏，性价比超高！,2025-01-31 00:56:43
80199,44609,5,,2025-01-30 23:58:50
80200,44610,5,,2025-01-30 03:58:51
80201,44611,4,餐厅环境温馨，用餐氛围特别棒。,2025-01-29 21:59:06
80202,44612,3,菜品口感差，感觉缩水了，让我很不满。,2025-01-31 06:00:00
80203,44613,5,,2025-01-30 16:01:00
80204,44615,4,太香喷喷了，意外地好！,2025-01-29 20:02:32
80205,44617,5,,2025-01-31 10:03:52
80206,44618,4,,2025-01-31 18:06:19
80207,44619,4,价格超值，超高性价比，性价比超高！,2025-01-30 15:08:08
80208,44620,4,餐厅环境温馨，用餐氛围有格调。,2025-01-30 02:08:24
80209,44622,5,,2025-01-30 18:10:05
80210,44623,5,食材色香俱佳，层次丰富，味道真的惊艳！,2025-01-31 17:11:12
80211,44625,3,菜品口感差，量不足，让我很失望。,2025-01-30 12:12:10
80212,44626,2,服务员不耐烦，态度让我恼火。,2025-01-31 11:14:14
80213,44627,4,整体体验特别好，特别满意！,2025-01-30 00:14:40
80214,44628,4,配送非常快，服务态度友好，体验无可挑剔。,2025-01-31 18:15:33
80215,44631,4,第一次尝试，意外的惊喜，会推荐给朋友。,2025-01-31 02:20:48
80216,44632,5,,2025-01-30 06:20:58
80217,44633,5,餐厅环境安静，用餐氛围让人放松。,2025-01-30 07:23:03
80218,44635,4,,2025-01-30 20:23:51
80219,44637,5,,2025-01-31 14:26:18
80220,44638,4,价格合理，很值得，性价比超高！,2025-01-31 11:26:18
80221,44640,5,,2025-01-30 19:27:04
80222,44643,5,价格合理，很值得，性价比超高！,2025-01-29 20:28:36
80223,44644,5,价格亲民，超满意，性价比超高！,2025-01-30 23:28:42
80224,44645,4,第一次尝试，让我惊讶，会继续支持。,2025-01-31 09:29:23
80225,44648,1,,2025-01-30 07:32:41
80226,44649,4,第一次尝试，值得推荐，会再次购买。,2025-01-31 12:32:41
80227,44650,5,送餐员热心，服务真的一级棒。,2025-01-30 21:33:01
80228,44651,5,包装高端大气，餐具贴心，细节令人感动。,2025-01-30 00:34:28
80229,44653,5,包装高端大气，餐具干净，细节很用心。,2025-01-31 13:37:45
80230,44656,5,整体体验特别好，特别推荐！,2025-01-29 23:39:08
80231,44657,5,餐厅环境温馨，用餐氛围不错。,2025-01-31 08:40:11
80232,44659,4,,2025-01-31 00:41:40
80233,44661,5,,2025-01-31 04:42:28
80234,44662,5,餐厅环境温馨，用餐氛围特别棒。,2025-01-31 03:43:54
80235,44663,5,餐厅环境温馨，用餐氛围温暖。,2025-01-30 04:44:19
80236,44664,3,,2025-01-31 16:44:39
80237,44666,3,,2025-01-30 00:45:19
80238,44667,5,,2025-01-31 06:45:37
80239,44668,1,,2025-01-30 08:45:59
80240,44670,3,价格太贵，浪费钱，不会不推荐。,2025-01-30 05:48:14
80241,44671,3,,2025-01-30 04:49:32
80242,44672,4,,2025-01-30 11:49:48
80243,44675,5,菜品绝佳，令人满意，我非常喜欢！,2025-01-29 22:51:50
80244,44676,5,送餐员热心，服务真的赞。,2025-01-30 10:52:09
80245,44677,4,整体体验五星好评，特别值得！,2025-01-30 12:53:32
80246,44678,4,太香喷喷了，出乎意料！,2025-01-31 10:53:44
80247,44679,5,第一次尝试，意外的惊喜，会继续支持。,2025-01-31 17:54:09
80248,44680,5,第一次尝试，让我惊讶，会再次购买。,2025-01-30 13:54:35
80249,44682,4,,2025-01-31 18:56:36
80250,44684,5,,2025-01-31 07:58:41
80251,44686,5,价格便宜实惠，很值得，性价比超高！,2025-01-31 10:00:22
80252,44687,5,第一次尝试，让我惊讶，会再来光顾。,2025-01-31 04:00:23
80253,44688,2,,2025-01-29 21:00:50
80254,44689,3,服务员冷漠，态度让我愤怒。,2025-01-30 00:00:51
80255,44690,4,,2025-01-30 11:01:24
80256,44691,5,配送准时，服务态度专业，体验完美。,2025-01-30 12:02:27
80257,44692,4,,2025-01-31 05:02:30
80258,44694,4,,2025-01-30 19:02:54
80259,44695,2,,2025-01-30 10:03:04
80260,44696,4,,2025-01-31 19:03:44
80261,44697,4,,2025-01-29 23:05:05
80262,44699,4,餐厅环境温馨，用餐氛围让人放松。,2025-01-30 13:05:34
80263,44700,4,,2025-01-31 00:05:48
80264,44703,4,包装严密，餐具实用，细节令人感动。,2025-01-31 13:06:11
80265,44704,4,太美味了，意外地好！,2025-01-30 21:06:25
80266,44705,4,整体体验值得点赞，特别无可挑剔！,2025-01-31 20:06:38
80267,44708,2,,2025-01-30 19:08:03
80268,44712,4,整体体验非常棒，特别推荐！,2025-01-30 13:09:48
80269,44714,5,整体体验完美，特别推荐！,2025-01-30 09:10:41
80270,44715,5,,2025-01-30 13:10:43
80271,44716,4,整体体验完美，特别满意度爆表！,2025-01-31 17:10:44
80272,44717,4,送餐员热心，服务真的一级棒。,2025-01-31 00:11:02
80273,44718,4,,2025-01-30 01:11:48
80274,44719,4,,2025-01-31 09:12:12
80275,44720,4,餐厅环境有氛围，用餐氛围让人放松。,2025-01-30 20:12:20
80276,44721,5,,2025-01-30 07:12:23
80277,44723,5,,2025-01-31 02:12:33
80278,44724,4,,2025-01-30 17:12:52
80279,44725,5,,2025-01-30 12:13:09
80280,44726,4,价格合理，很值得，性价比超高！,2025-01-30 10:13:30
80281,44727,2,服务员态度恶劣，态度让我烦躁。,2025-01-30 17:14:48
80282,44728,5,配送快速，服务态度专业，体验完美。,2025-01-30 11:15:01
80283,44729,4,,2025-01-30 09:15:35
80284,44731,4,,2025-01-30 17:15:57
80285,44733,4,食材充满活力，有嚼劲，味道真的让人回味！,2025-01-30 11:16:49
80286,44734,4,,2025-01-30 06:17:44
80287,44736,5,,2025-01-30 02:18:42
80288,44737,5,送餐员亲切，服务真的一级棒。,2025-01-31 19:18:48
80289,44738,5,,2025-01-30 23:19:06
80290,44739,4,价格合理，不亏，性价比超高！,2025-01-31 12:19:14
80291,44740,4,整体体验非常棒，特别推荐！,2025-01-30 17:19:47
80292,44741,4,,2025-01-31 04:19:49
80293,44742,1,,2025-01-29 21:20:19
80294,44743,1,本来期望期望高，结果太普通了。,2025-01-30 02:21:07
80295,44744,5,餐厅环境温馨，用餐氛围有格调。,2025-01-30 21:21:07
