material_id,name,allergens,calorie,carbon_emission,protein,fat,carbohydrate
38778,黄瓜,,0.15,0.01,0.02,0.0,0.05
38779,鸡肉,,2.3,0.07,0.27,0.16,0.0
38780,胡萝卜,,0.37,0.02,0.02,0.01,0.09
38781,猪肉,,2.63,0.1,0.21,0.16,0.01
38782,鸡肉,,2.33,0.07,0.25,0.13,0.01
38783,猪肉,,2.31,0.13,0.22,0.12,0.0
38784,鸡蛋,鸡蛋,1.73,0.05,0.12,0.12,0.01
38785,大豆,大豆,4.7,0.02,0.35,0.2,0.3
38786,牛奶,牛奶,0.4,0.02,0.04,0.02,0.05
38787,西红柿,,0.18,0.0,0.02,0.01,0.04
38788,牛肉,,2.64,0.25,0.25,0.16,0.01
38789,胡萝卜,,0.42,0.01,0.01,0.0,0.09
38790,黄瓜,,0.17,0.0,0.01,0.0,0.05
38791,牛奶,牛奶,0.4,0.02,0.04,0.02,0.05
38792,胡萝卜,,0.37,0.02,0.02,0.01,0.11
38793,胡萝卜,,0.44,0.02,0.01,0.01,0.09
38794,小麦,小麦,3.51,0.01,0.14,0.03,0.67
38795,牛奶,牛奶,0.46,0.02,0.03,0.01,0.06
38796,牛肉,,2.43,0.25,0.25,0.13,0.01
38797,鸡肉,,2.31,0.06,0.3,0.16,0.0
38798,西红柿,,0.19,0.0,0.02,0.0,0.03
38799,鸡肉,,2.27,0.07,0.27,0.14,0.01
38800,鸡肉,,2.22,0.06,0.28,0.13,0.01
38801,猪肉,,2.38,0.11,0.2,0.16,0.01
38802,胡萝卜,,0.35,0.02,0.01,0.0,0.08
38803,花生,花生,5.95,0.03,0.24,0.47,0.16
38804,猪肉,,2.6,0.11,0.21,0.15,0.0
38805,白菜,,0.13,0.01,0.02,0.01,0.02
38806,鸡蛋,鸡蛋,1.23,0.06,0.13,0.13,0.01
38807,鸡蛋,鸡蛋,1.21,0.05,0.12,0.09,0.01
38808,大豆,大豆,4.46,0.02,0.36,0.19,0.31
38809,鸡蛋,鸡蛋,1.38,0.05,0.13,0.1,0.02
38810,黄瓜,,0.15,0.0,0.02,0.01,0.03
38811,鸡肉,,2.41,0.08,0.25,0.14,0.01
38812,猪肉,,2.5,0.12,0.23,0.15,0.0
38813,小麦,小麦,3.31,0.02,0.13,0.02,0.69
38814,牛肉,,2.75,0.28,0.26,0.13,0.01
38815,大豆,大豆,4.73,0.02,0.37,0.19,0.3
38816,白菜,,0.14,0.01,0.01,0.01,0.02
38817,胡萝卜,,0.42,0.02,0.01,0.01,0.1
38818,猪肉,,2.18,0.14,0.23,0.15,0.0
38819,牛奶,牛奶,0.4,0.01,0.02,0.01,0.06
38820,西红柿,,0.22,0.0,0.02,0.01,0.03
38821,胡萝卜,,0.39,0.02,0.01,0.0,0.11
38822,猪肉,,2.36,0.13,0.25,0.13,0.01
38823,鸡肉,,2.58,0.06,0.3,0.15,0.01
38824,黄瓜,,0.19,0.01,0.02,0.01,0.05
38825,猪肉,,2.35,0.14,0.21,0.14,0.0
38826,牛奶,牛奶,0.34,0.02,0.03,0.02,0.05
38827,牛肉,,2.56,0.26,0.27,0.16,0.0
38828,大豆,大豆,4.26,0.03,0.41,0.19,0.31
38829,鸡肉,,2.32,0.08,0.29,0.13,0.0
38830,牛奶,牛奶,0.41,0.02,0.02,0.01,0.05
38831,鸡肉,,2.55,0.06,0.27,0.13,0.0
38832,牛肉,,2.64,0.27,0.26,0.14,0.0
38833,胡萝卜,,0.38,0.0,0.02,0.01,0.11
38834,牛奶,牛奶,0.35,0.01,0.03,0.02,0.05
38835,西红柿,,0.25,0.0,0.01,0.0,0.03
38836,白菜,,0.14,0.01,0.02,0.01,0.02
38837,鸡肉,,2.45,0.08,0.29,0.14,0.01
38838,鸡蛋,鸡蛋,1.52,0.04,0.13,0.11,0.01
38839,猪肉,,2.26,0.12,0.22,0.13,0.0
38840,黄瓜,,0.19,0.01,0.01,0.0,0.04
38841,牛肉,,2.64,0.28,0.24,0.17,0.0
38842,鸡蛋,鸡蛋,1.82,0.05,0.11,0.12,0.02
38843,小麦,小麦,2.98,0.01,0.14,0.02,0.7
38844,鸡肉,,2.5,0.06,0.29,0.15,0.01
38845,牛肉,,2.38,0.28,0.26,0.17,0.01
38846,大豆,大豆,3.96,0.01,0.36,0.21,0.33
38847,黄瓜,,0.13,0.01,0.02,0.0,0.05
38848,鸡蛋,鸡蛋,1.4,0.05,0.12,0.12,0.02
38849,胡萝卜,,0.38,0.01,0.01,0.01,0.12
38850,小麦,小麦,3.17,0.02,0.14,0.02,0.68
38851,牛奶,牛奶,0.35,0.01,0.03,0.02,0.06
38852,白菜,,0.15,0.0,0.01,0.0,0.02
38853,黄瓜,,0.14,0.0,0.01,0.0,0.04
38854,猪肉,,2.29,0.13,0.22,0.13,0.0
38855,胡萝卜,,0.39,0.02,0.02,0.0,0.08
38856,猪肉,,2.44,0.11,0.23,0.14,0.0
38857,牛奶,牛奶,0.37,0.02,0.02,0.02,0.05
38858,鸡肉,,2.37,0.07,0.26,0.12,0.01
38859,小麦,小麦,3.3,0.02,0.13,0.01,0.69
38860,黄瓜,,0.18,0.0,0.01,0.01,0.04
38861,猪肉,,2.53,0.12,0.21,0.14,0.01
38862,牛奶,牛奶,0.45,0.02,0.03,0.02,0.05
38863,白菜,,0.16,0.0,0.01,0.0,0.01
38864,西红柿,,0.16,0.0,0.01,0.0,0.03
38865,胡萝卜,,0.43,0.01,0.01,0.01,0.11
38866,花生,花生,5.57,0.03,0.29,0.45,0.15
38867,鸡肉,,2.63,0.07,0.27,0.13,0.0
38868,胡萝卜,,0.4,0.01,0.02,0.0,0.09
38869,牛肉,,2.36,0.29,0.25,0.13,0.0
38870,花生,花生,5.38,0.02,0.29,0.54,0.17
38871,小麦,小麦,3.05,0.03,0.14,0.03,0.75
38872,白菜,,0.14,0.01,0.02,0.0,0.03
38873,黄瓜,,0.17,0.01,0.01,0.01,0.04
38874,白菜,,0.15,0.0,0.01,0.0,0.03
38875,小麦,小麦,3.32,0.02,0.14,0.02,0.7
38876,小麦,小麦,3.34,0.02,0.15,0.02,0.69
38877,牛肉,,2.49,0.26,0.26,0.16,0.0
38878,西红柿,,0.21,0.01,0.02,0.0,0.03
38879,白菜,,0.14,0.0,0.01,0.01,0.03
38880,猪肉,,2.33,0.13,0.22,0.12,0.0
38881,大豆,大豆,4.23,0.03,0.39,0.21,0.28
38882,西红柿,,0.15,0.0,0.02,0.01,0.04
38883,猪肉,,2.25,0.13,0.24,0.13,0.0
38884,花生,花生,5.79,0.02,0.25,0.51,0.16
38885,鸡肉,,2.66,0.06,0.3,0.17,0.0
38886,牛奶,牛奶,0.48,0.02,0.04,0.02,0.05
38887,大豆,大豆,4.61,0.02,0.38,0.22,0.28
38888,猪肉,,2.45,0.11,0.22,0.13,0.0
38889,大豆,大豆,4.16,0.02,0.36,0.19,0.3
38890,鸡蛋,鸡蛋,1.71,0.05,0.14,0.1,0.01
38891,西红柿,,0.18,0.0,0.01,0.0,0.04
38892,鸡肉,,2.41,0.08,0.28,0.13,0.01
38893,鸡蛋,鸡蛋,1.54,0.04,0.14,0.11,0.02
38894,牛奶,牛奶,0.43,0.02,0.03,0.02,0.05
38895,大豆,大豆,3.9,0.02,0.4,0.22,0.28
38896,黄瓜,,0.18,0.0,0.01,0.0,0.05
38897,牛肉,,2.4,0.28,0.24,0.14,0.01
38898,小麦,小麦,3.01,0.02,0.12,0.01,0.65
38899,白菜,,0.16,0.01,0.02,0.0,0.01
38900,小麦,小麦,3.58,0.02,0.15,0.01,0.69
38901,鸡肉,,2.46,0.07,0.24,0.16,0.0
38902,鸡肉,,2.45,0.07,0.27,0.13,0.0
38903,牛奶,牛奶,0.4,0.02,0.02,0.02,0.05
38904,牛奶,牛奶,0.49,0.01,0.04,0.01,0.04
38905,牛奶,牛奶,0.51,0.02,0.03,0.01,0.05
38906,大豆,大豆,4.39,0.02,0.4,0.2,0.28
38907,白菜,,0.12,0.01,0.01,0.0,0.02
38908,西红柿,,0.18,0.01,0.01,0.0,0.03
38909,鸡肉,,2.28,0.07,0.27,0.12,0.01
38910,胡萝卜,,0.38,0.0,0.02,0.0,0.09
38911,黄瓜,,0.13,0.0,0.02,0.01,0.05
38912,花生,花生,5.16,0.04,0.27,0.49,0.17
38913,白菜,,0.14,0.0,0.01,0.0,0.01
38914,鸡蛋,鸡蛋,1.59,0.05,0.16,0.11,0.02
38915,黄瓜,,0.17,0.01,0.02,0.01,0.04
38916,鸡蛋,鸡蛋,1.61,0.05,0.13,0.13,0.01
38917,猪肉,,2.23,0.13,0.23,0.13,0.0
38918,小麦,小麦,3.46,0.01,0.15,0.02,0.69
38919,鸡蛋,鸡蛋,1.5,0.05,0.15,0.1,0.02
38920,西红柿,,0.17,0.01,0.01,0.0,0.04
38921,鸡蛋,鸡蛋,1.45,0.04,0.13,0.12,0.02
38922,花生,花生,5.29,0.03,0.25,0.53,0.16
38923,小麦,小麦,3.29,0.03,0.14,0.02,0.68
38924,胡萝卜,,0.39,0.02,0.02,0.01,0.08
38925,鸡肉,,2.45,0.07,0.28,0.13,0.0
38926,鸡肉,,2.54,0.07,0.25,0.12,0.01
38927,猪肉,,2.29,0.13,0.22,0.15,0.0
38928,小麦,小麦,3.02,0.01,0.13,0.01,0.68
38929,鸡肉,,2.38,0.07,0.28,0.14,0.0
38930,小麦,小麦,3.06,0.03,0.13,0.03,0.69
38931,猪肉,,2.54,0.13,0.22,0.13,0.01
38932,鸡肉,,2.42,0.08,0.28,0.14,0.0
38933,胡萝卜,,0.36,0.0,0.01,0.0,0.11
38934,鸡蛋,鸡蛋,1.41,0.04,0.14,0.1,0.02
38935,胡萝卜,,0.43,0.01,0.01,0.01,0.09
38936,黄瓜,,0.15,0.0,0.02,0.01,0.04
38937,鸡蛋,鸡蛋,1.49,0.04,0.11,0.13,0.02
38938,鸡肉,,2.53,0.07,0.27,0.14,0.0
38939,牛奶,牛奶,0.46,0.02,0.03,0.02,0.05
38940,猪肉,,2.38,0.11,0.23,0.13,0.01
38941,猪肉,,2.61,0.12,0.22,0.15,0.01
38942,牛肉,,2.57,0.28,0.27,0.16,0.0
38943,猪肉,,2.47,0.11,0.23,0.14,0.0
38944,鸡蛋,鸡蛋,1.38,0.06,0.12,0.11,0.01
38945,胡萝卜,,0.37,0.01,0.01,0.0,0.13
38946,胡萝卜,,0.41,0.02,0.01,0.01,0.08
38947,牛奶,牛奶,0.44,0.03,0.02,0.01,0.06
38948,黄瓜,,0.17,0.0,0.02,0.0,0.04
38949,鸡肉,,2.51,0.07,0.28,0.14,0.01
38950,小麦,小麦,3.05,0.01,0.14,0.02,0.7
38951,胡萝卜,,0.38,0.01,0.01,0.0,0.1
38952,白菜,,0.17,0.01,0.01,0.01,0.03
38953,牛肉,,2.58,0.29,0.26,0.14,0.01
38954,鸡蛋,鸡蛋,1.79,0.04,0.13,0.1,0.01
38955,鸡蛋,鸡蛋,1.26,0.05,0.15,0.11,0.01
38956,牛肉,,2.58,0.25,0.25,0.14,0.01
38957,胡萝卜,,0.41,0.01,0.02,0.01,0.11
38958,牛奶,牛奶,0.37,0.03,0.03,0.02,0.05
38959,白菜,,0.17,0.01,0.02,0.0,0.02
38960,牛肉,,2.4,0.27,0.27,0.15,0.01
38961,鸡肉,,2.51,0.07,0.25,0.14,0.01
38962,鸡肉,,2.52,0.08,0.28,0.13,0.0
38963,鸡肉,,2.45,0.07,0.25,0.12,0.01
38964,鸡肉,,2.53,0.06,0.29,0.17,0.0
38965,牛奶,牛奶,0.42,0.01,0.03,0.01,0.05
38966,黄瓜,,0.15,0.0,0.01,0.0,0.03
38967,西红柿,,0.23,0.0,0.02,0.0,0.03
38968,鸡蛋,鸡蛋,1.38,0.05,0.12,0.12,0.01
38969,牛肉,,2.47,0.27,0.27,0.15,0.0
38970,牛奶,牛奶,0.35,0.02,0.02,0.02,0.06
38971,黄瓜,,0.15,0.0,0.02,0.0,0.04
38972,花生,花生,5.4,0.04,0.23,0.49,0.14
38973,牛肉,,2.34,0.26,0.26,0.17,0.0
38974,西红柿,,0.16,0.0,0.01,0.01,0.03
38975,胡萝卜,,0.39,0.01,0.02,0.01,0.1
38976,黄瓜,,0.14,0.0,0.02,0.01,0.04
38977,猪肉,,2.3,0.12,0.23,0.16,0.01
38978,鸡蛋,鸡蛋,1.5,0.06,0.14,0.11,0.02
38979,牛奶,牛奶,0.4,0.01,0.03,0.01,0.06
38980,牛奶,牛奶,0.46,0.02,0.03,0.02,0.04
38981,猪肉,,2.3,0.13,0.19,0.13,0.0
38982,小麦,小麦,3.3,0.03,0.12,0.01,0.73
38983,西红柿,,0.21,0.01,0.02,0.01,0.04
38984,鸡蛋,鸡蛋,1.87,0.04,0.12,0.11,0.02
38985,大豆,大豆,4.66,0.02,0.36,0.21,0.28
38986,西红柿,,0.16,0.01,0.01,0.0,0.05
38987,猪肉,,2.33,0.13,0.21,0.14,0.0
38988,胡萝卜,,0.42,0.02,0.01,0.0,0.12
38989,鸡蛋,鸡蛋,1.38,0.06,0.11,0.1,0.01
38990,牛奶,牛奶,0.49,0.01,0.04,0.02,0.06
38991,鸡蛋,鸡蛋,1.4,0.05,0.12,0.13,0.02
38992,鸡蛋,鸡蛋,1.78,0.06,0.11,0.11,0.01
38993,鸡肉,,2.36,0.06,0.26,0.16,0.01
38994,黄瓜,,0.2,0.01,0.02,0.01,0.04
38995,白菜,,0.14,0.0,0.01,0.01,0.03
38996,牛肉,,2.38,0.27,0.28,0.14,0.0
38997,白菜,,0.14,0.0,0.02,0.0,0.02
38998,牛奶,牛奶,0.38,0.01,0.02,0.02,0.05
38999,鸡蛋,鸡蛋,1.55,0.05,0.12,0.11,0.01
39000,花生,花生,5.44,0.03,0.26,0.46,0.16
39001,牛奶,牛奶,0.44,0.03,0.03,0.01,0.04
39002,牛肉,,2.22,0.28,0.28,0.16,0.01
39003,花生,花生,5.34,0.03,0.24,0.46,0.14
39004,西红柿,,0.17,0.0,0.01,0.01,0.03
39005,西红柿,,0.21,0.0,0.01,0.0,0.04
39006,鸡肉,,2.28,0.08,0.27,0.13,0.0
39007,猪肉,,2.27,0.13,0.22,0.13,0.01
39008,黄瓜,,0.14,0.01,0.02,0.0,0.05
39009,花生,花生,5.49,0.03,0.26,0.51,0.16
39010,猪肉,,2.46,0.14,0.2,0.13,0.0
39011,花生,花生,5.32,0.04,0.25,0.48,0.17
39012,黄瓜,,0.2,0.0,0.02,0.01,0.04
39013,白菜,,0.11,0.0,0.02,0.01,0.01
39014,白菜,,0.13,0.01,0.01,0.01,0.03
39015,牛奶,牛奶,0.4,0.02,0.02,0.01,0.04
39016,白菜,,0.16,0.0,0.01,0.0,0.02
39017,猪肉,,2.51,0.1,0.21,0.16,0.0
39018,大豆,大豆,4.87,0.03,0.35,0.22,0.31
39019,大豆,大豆,4.46,0.01,0.38,0.21,0.3
39020,小麦,小麦,3.47,0.02,0.13,0.03,0.71
39021,黄瓜,,0.16,0.01,0.02,0.0,0.04
39022,鸡肉,,2.43,0.06,0.27,0.13,0.0
39023,猪肉,,2.66,0.14,0.2,0.13,0.0
39024,牛肉,,2.47,0.28,0.25,0.13,0.01
39025,小麦,小麦,3.39,0.02,0.14,0.02,0.68
39026,大豆,大豆,4.09,0.02,0.41,0.18,0.31
39027,胡萝卜,,0.38,0.01,0.01,0.01,0.09
39028,鸡肉,,2.51,0.08,0.26,0.12,0.0
39029,西红柿,,0.17,0.01,0.02,0.01,0.05
39030,花生,花生,5.34,0.03,0.28,0.46,0.17
39031,猪肉,,2.6,0.11,0.21,0.13,0.0
39032,黄瓜,,0.16,0.0,0.01,0.01,0.04
39033,胡萝卜,,0.39,0.02,0.02,0.0,0.1
39034,牛肉,,2.58,0.25,0.26,0.16,0.0
39035,猪肉,,2.35,0.11,0.23,0.14,0.0
39036,花生,花生,5.81,0.03,0.26,0.47,0.15
39037,牛肉,,2.64,0.28,0.25,0.16,0.01
39038,黄瓜,,0.12,0.0,0.01,0.0,0.04
39039,黄瓜,,0.14,0.0,0.02,0.0,0.04
39040,胡萝卜,,0.38,0.0,0.02,0.01,0.12
39041,大豆,大豆,4.7,0.03,0.36,0.22,0.3
39042,小麦,小麦,3.1,0.02,0.15,0.03,0.67
39043,胡萝卜,,0.4,0.01,0.02,0.01,0.08
39044,牛肉,,2.67,0.28,0.26,0.13,0.0
39045,黄瓜,,0.13,0.01,0.02,0.0,0.04
39046,猪肉,,2.44,0.13,0.19,0.14,0.01
39047,鸡肉,,2.46,0.07,0.29,0.13,0.0
39048,鸡蛋,鸡蛋,1.69,0.05,0.14,0.1,0.02
39049,花生,花生,5.72,0.04,0.26,0.49,0.16
39050,西红柿,,0.25,0.01,0.01,0.01,0.05
39051,鸡肉,,2.44,0.07,0.28,0.11,0.01
39052,鸡蛋,鸡蛋,1.27,0.05,0.13,0.12,0.02
39053,黄瓜,,0.16,0.0,0.02,0.01,0.03
39054,西红柿,,0.17,0.01,0.01,0.01,0.04
39055,猪肉,,2.47,0.13,0.19,0.16,0.01
39056,小麦,小麦,3.28,0.02,0.1,0.03,0.68
39057,鸡肉,,2.41,0.06,0.26,0.17,0.01
39058,牛奶,牛奶,0.44,0.01,0.02,0.02,0.05
39059,小麦,小麦,3.27,0.03,0.15,0.02,0.7
39060,牛肉,,2.6,0.27,0.25,0.13,0.0
39061,鸡肉,,2.24,0.06,0.26,0.14,0.01
39062,鸡肉,,2.46,0.08,0.26,0.14,0.0
39063,白菜,,0.14,0.01,0.01,0.01,0.02
39064,胡萝卜,,0.4,0.02,0.02,0.0,0.09
39065,西红柿,,0.24,0.01,0.02,0.01,0.05
39066,猪肉,,2.52,0.11,0.24,0.15,0.01
39067,猪肉,,2.48,0.12,0.25,0.12,0.01
39068,黄瓜,,0.2,0.0,0.01,0.0,0.04
39069,西红柿,,0.16,0.0,0.02,0.01,0.04
39070,鸡肉,,2.57,0.07,0.27,0.14,0.01
39071,牛肉,,2.76,0.28,0.25,0.15,0.01
39072,牛奶,牛奶,0.43,0.01,0.03,0.01,0.05
39073,牛肉,,2.4,0.29,0.25,0.18,0.0
39074,猪肉,,2.7,0.13,0.23,0.14,0.0
39075,花生,花生,5.82,0.04,0.23,0.51,0.18
39076,胡萝卜,,0.43,0.02,0.01,0.0,0.11
39077,黄瓜,,0.14,0.0,0.01,0.0,0.03
39078,小麦,小麦,3.5,0.02,0.11,0.02,0.66
39079,胡萝卜,,0.39,0.02,0.02,0.01,0.09
39080,胡萝卜,,0.4,0.02,0.01,0.01,0.09
39081,鸡肉,,2.25,0.08,0.25,0.12,0.0
39082,白菜,,0.13,0.01,0.02,0.01,0.02
39083,牛奶,牛奶,0.45,0.02,0.03,0.01,0.04
39084,猪肉,,2.33,0.12,0.25,0.15,0.01
39085,黄瓜,,0.16,0.01,0.01,0.0,0.04
39086,大豆,大豆,4.56,0.02,0.39,0.21,0.3
39087,牛奶,牛奶,0.48,0.02,0.02,0.02,0.06
39088,黄瓜,,0.18,0.0,0.02,0.01,0.05
39089,西红柿,,0.17,0.01,0.02,0.0,0.04
39090,花生,花生,5.57,0.04,0.22,0.49,0.16
39091,鸡肉,,2.47,0.06,0.25,0.15,0.0
39092,牛肉,,2.46,0.25,0.25,0.14,0.0
39093,鸡蛋,鸡蛋,1.24,0.05,0.11,0.12,0.01
39094,胡萝卜,,0.41,0.02,0.02,0.0,0.09
39095,白菜,,0.12,0.0,0.01,0.0,0.02
39096,牛肉,,2.51,0.26,0.26,0.16,0.0
39097,白菜,,0.14,0.01,0.02,0.01,0.03
39098,猪肉,,2.29,0.11,0.23,0.15,0.01
39099,花生,花生,5.15,0.02,0.23,0.48,0.18
39100,黄瓜,,0.13,0.0,0.02,0.01,0.04
39101,猪肉,,2.47,0.11,0.21,0.14,0.0
39102,牛奶,牛奶,0.4,0.03,0.02,0.02,0.05
39103,大豆,大豆,4.04,0.02,0.38,0.21,0.32
39104,牛奶,牛奶,0.45,0.01,0.04,0.01,0.05
39105,西红柿,,0.24,0.0,0.02,0.01,0.04
39106,大豆,大豆,4.72,0.03,0.39,0.19,0.31
39107,小麦,小麦,3.11,0.02,0.13,0.02,0.68
39108,白菜,,0.11,0.0,0.01,0.01,0.02
39109,牛肉,,2.4,0.25,0.28,0.14,0.0
39110,猪肉,,2.4,0.13,0.24,0.15,0.01
39111,猪肉,,2.32,0.11,0.22,0.13,0.0
39112,花生,花生,5.91,0.04,0.25,0.48,0.15
39113,白菜,,0.12,0.01,0.01,0.0,0.02
39114,花生,花生,5.86,0.04,0.28,0.49,0.13
39115,猪肉,,2.39,0.12,0.24,0.15,0.01
39116,小麦,小麦,3.39,0.01,0.12,0.03,0.69
39117,鸡蛋,鸡蛋,1.27,0.04,0.12,0.1,0.02
39118,鸡肉,,2.32,0.08,0.28,0.14,0.0
39119,大豆,大豆,5.01,0.02,0.39,0.22,0.31
39120,牛肉,,2.61,0.27,0.25,0.12,0.0
39121,牛肉,,2.6,0.25,0.25,0.13,0.0
39122,花生,花生,5.24,0.04,0.26,0.52,0.16
39123,牛奶,牛奶,0.37,0.03,0.03,0.02,0.06
39124,鸡肉,,2.57,0.08,0.29,0.12,0.0
39125,花生,花生,5.27,0.04,0.25,0.49,0.15
39126,鸡蛋,鸡蛋,1.6,0.06,0.13,0.1,0.02
39127,大豆,大豆,4.53,0.03,0.35,0.19,0.32
39128,胡萝卜,,0.46,0.0,0.01,0.0,0.11
39129,白菜,,0.13,0.0,0.02,0.0,0.02
39130,鸡蛋,鸡蛋,1.39,0.05,0.14,0.09,0.01
39131,白菜,,0.11,0.01,0.01,0.01,0.01
39132,胡萝卜,,0.39,0.02,0.01,0.0,0.11
39133,鸡肉,,2.26,0.07,0.25,0.15,0.0
39134,胡萝卜,,0.44,0.02,0.01,0.01,0.1
39135,鸡肉,,2.45,0.08,0.27,0.16,0.0
39136,牛肉,,2.67,0.29,0.27,0.14,0.0
39137,西红柿,,0.2,0.01,0.01,0.0,0.04
39138,猪肉,,2.4,0.1,0.2,0.15,0.0
39139,鸡蛋,鸡蛋,1.3,0.05,0.11,0.11,0.02
39140,鸡肉,,2.25,0.07,0.25,0.14,0.0
39141,猪肉,,2.26,0.11,0.21,0.13,0.01
39142,胡萝卜,,0.38,0.0,0.01,0.01,0.12
39143,大豆,大豆,4.94,0.02,0.37,0.22,0.3
39144,鸡肉,,2.5,0.07,0.24,0.14,0.0
39145,白菜,,0.12,0.0,0.01,0.0,0.01
39146,白菜,,0.14,0.01,0.02,0.01,0.02
39147,花生,花生,4.96,0.03,0.26,0.52,0.16
39148,牛奶,牛奶,0.37,0.02,0.03,0.02,0.05
39149,白菜,,0.11,0.01,0.01,0.0,0.02
39150,牛肉,,2.67,0.28,0.27,0.16,0.0
39151,花生,花生,5.45,0.04,0.27,0.48,0.15
39152,西红柿,,0.18,0.01,0.02,0.01,0.03
39153,西红柿,,0.21,0.01,0.01,0.01,0.05
39154,西红柿,,0.18,0.01,0.02,0.0,0.04
39155,花生,花生,5.37,0.03,0.25,0.44,0.16
39156,鸡蛋,鸡蛋,1.62,0.04,0.14,0.1,0.01
39157,牛肉,,2.24,0.26,0.25,0.15,0.01
39158,牛奶,牛奶,0.43,0.03,0.04,0.01,0.05
39159,大豆,大豆,4.16,0.03,0.39,0.23,0.3
39160,鸡蛋,鸡蛋,1.68,0.06,0.15,0.1,0.01
39161,小麦,小麦,3.18,0.02,0.14,0.03,0.75
39162,黄瓜,,0.15,0.01,0.02,0.01,0.04
39163,牛肉,,2.35,0.28,0.26,0.14,0.0
39164,牛奶,牛奶,0.46,0.03,0.03,0.02,0.04
39165,小麦,小麦,3.29,0.02,0.13,0.03,0.72
39166,牛肉,,2.39,0.27,0.24,0.13,0.0
39167,大豆,大豆,4.2,0.03,0.37,0.17,0.3
39168,黄瓜,,0.17,0.0,0.01,0.0,0.03
39169,胡萝卜,,0.35,0.0,0.02,0.0,0.08
39170,大豆,大豆,4.56,0.02,0.35,0.2,0.31
39171,鸡肉,,2.27,0.07,0.26,0.14,0.0
39172,牛肉,,2.74,0.25,0.29,0.16,0.01
39173,牛奶,牛奶,0.36,0.02,0.03,0.02,0.05
39174,花生,花生,5.1,0.04,0.27,0.52,0.14
39175,猪肉,,2.44,0.12,0.22,0.13,0.01
39176,胡萝卜,,0.43,0.02,0.01,0.01,0.11
39177,猪肉,,2.38,0.12,0.22,0.13,0.01
39178,胡萝卜,,0.39,0.01,0.02,0.0,0.11
39179,胡萝卜,,0.35,0.01,0.02,0.01,0.1
39180,西红柿,,0.23,0.0,0.01,0.01,0.04
39181,西红柿,,0.2,0.01,0.02,0.0,0.05
39182,猪肉,,2.28,0.12,0.23,0.12,0.0
39183,鸡蛋,鸡蛋,1.22,0.04,0.12,0.12,0.02
39184,小麦,小麦,3.52,0.03,0.13,0.01,0.75
39185,鸡肉,,2.5,0.08,0.27,0.15,0.0
39186,白菜,,0.14,0.0,0.01,0.0,0.02
39187,鸡蛋,鸡蛋,1.55,0.05,0.15,0.13,0.02
39188,大豆,大豆,4.17,0.02,0.34,0.18,0.32
39189,白菜,,0.11,0.0,0.02,0.01,0.03
39190,鸡蛋,鸡蛋,1.55,0.04,0.13,0.11,0.01
39191,牛肉,,2.41,0.28,0.26,0.15,0.0
39192,胡萝卜,,0.35,0.01,0.02,0.0,0.1
39193,牛肉,,2.4,0.26,0.27,0.15,0.01
39194,胡萝卜,,0.35,0.01,0.01,0.0,0.08
39195,大豆,大豆,4.4,0.03,0.35,0.21,0.3
39196,鸡肉,,2.25,0.08,0.29,0.12,0.0
39197,鸡肉,,2.32,0.08,0.29,0.16,0.01
39198,花生,花生,5.42,0.02,0.25,0.45,0.16
39199,牛奶,牛奶,0.45,0.01,0.03,0.02,0.04
39200,小麦,小麦,3.02,0.02,0.12,0.01,0.7
39201,小麦,小麦,3.1,0.01,0.12,0.01,0.69
39202,猪肉,,2.39,0.1,0.23,0.15,0.0
39203,鸡蛋,鸡蛋,1.74,0.04,0.1,0.12,0.02
39204,胡萝卜,,0.4,0.0,0.02,0.01,0.08
39205,鸡蛋,鸡蛋,1.4,0.05,0.13,0.11,0.01
39206,胡萝卜,,0.37,0.0,0.01,0.0,0.12
39207,大豆,大豆,4.18,0.01,0.36,0.19,0.29
39208,鸡肉,,2.35,0.08,0.28,0.13,0.0
39209,花生,花生,5.65,0.03,0.27,0.49,0.15
39210,鸡肉,,2.29,0.08,0.25,0.12,0.01
39211,黄瓜,,0.16,0.0,0.01,0.0,0.04
39212,鸡肉,,2.36,0.08,0.27,0.13,0.0
39213,鸡肉,,2.29,0.07,0.26,0.13,0.0
39214,花生,花生,5.56,0.03,0.25,0.52,0.17
39215,猪肉,,2.27,0.13,0.22,0.15,0.01
39216,鸡蛋,鸡蛋,1.63,0.06,0.13,0.11,0.01
39217,鸡肉,,2.49,0.08,0.27,0.15,0.01
39218,猪肉,,2.26,0.11,0.22,0.16,0.01
39219,牛奶,牛奶,0.38,0.02,0.03,0.01,0.05
39220,黄瓜,,0.17,0.0,0.01,0.0,0.04
39221,胡萝卜,,0.41,0.02,0.02,0.01,0.09
39222,胡萝卜,,0.38,0.01,0.01,0.01,0.12
39223,胡萝卜,,0.37,0.01,0.01,0.01,0.09
39224,胡萝卜,,0.37,0.0,0.01,0.01,0.11
39225,鸡肉,,2.43,0.07,0.29,0.17,0.01
39226,猪肉,,2.21,0.11,0.25,0.14,0.0
39227,猪肉,,2.49,0.11,0.22,0.12,0.0
39228,西红柿,,0.19,0.0,0.02,0.0,0.04
39229,牛肉,,2.73,0.27,0.25,0.16,0.0
39230,大豆,大豆,4.29,0.02,0.36,0.18,0.29
39231,牛奶,牛奶,0.44,0.02,0.02,0.01,0.04
39232,黄瓜,,0.13,0.0,0.02,0.01,0.04
